date,Distance,Angle,Motion,Velocity,OT
356,9.021320617721928,25.68465210332056,0,-0.020059865654200593,182
357,9.00734296831569,25.586285181942916,0,-0.013977649406237802,184
358,8.933979073246283,24.747900266196357,-1,-0.07336389506940755,184
359,8.865875528434215,23.533409669168652,-1,-0.06810354481206815,182
360,8.796460494782012,22.526372286658404,-1,-0.06941503365220214,176
361,8.738828808864861,21.76243841136883,-1,-0.05763168591715129,167
362,8.690771385304894,20.897682511542342,0,-0.04805742355996756,167
363,8.579658040905786,20.039689618465268,-1,-0.11111334439910792,168
364,8.526814656550968,19.31256679896593,-1,-0.07876577955911657,171
365,8.53721649242833,18.720247457678582,0,0.011823484797179873,174
366,8.8907973070387,23.885679547282905,1,0.17911574723469137,179
367,8.754389230090785,22.14511915942981,0,-0.023095446868495628,181
368,8.789046232486088,21.842350028617943,0,0.03465700239530278,180
369,8.744233943866286,21.536819232376786,0,-0.041481202524625616,179
370,8.698092082597286,21.727713439800652,0,-0.04614186126899966,179
371,8.71312264865545,21.90079167561802,0,0.01503056605816333,179
372,8.804562763463661,21.24226068919776,1,0.09144011480821135,179
373,8.892450171863702,20.5398907071732,1,0.08788740840004117,177
374,8.933226993105084,20.510394512886048,0,0.04077682124138171,176
375,8.952009466667763,20.397130187464207,0,0.018782473562678703,176
376,8.936390211295667,20.22924625703208,0,-0.00795033077387508,176
377,8.913522017438035,20.420543958697962,0,-0.026330890106979865,176
378,8.888435872000413,20.411965225747014,0,-0.025086145437622775,176
379,8.857731555215247,20.003286144404864,0,-0.030704316785165275,176
380,8.844341703512265,19.552913163624343,0,-0.013389851702982014,176
381,8.865868975095868,19.16107664255687,0,0.023536382618624785,176
382,8.866758686513469,18.885673909649086,0,-0.007308020700381945,175
383,8.850349653535437,18.580182713355637,0,-0.0164090329780322,174
384,8.834545205602542,18.27281144101108,0,-0.01580444793289537,174
385,8.808429637771278,18.05503529525598,0,-0.029256088132013858,174
386,8.813652599197216,17.77069666949312,0,0.005458791822725573,173
387,8.800906493295596,17.660597451438186,0,-0.01281979756126006,173
388,8.762569467371812,17.534588745554082,0,-0.038337025923784296,173
389,8.983570642975774,17.156513848827736,1,0.2156186876059074,173
390,9.363608533397988,15.421811974819004,1,0.07263358719881907,168
391,9.321291129126564,14.538955077592275,0,-0.04231740427142405,170
392,9.348659295735798,14.052777147612723,0,0.027368166609234024,171
393,9.430907742659445,14.303605653711257,1,0.08224844692364641,171
394,9.378303162193687,14.259453915305006,-1,-0.05260458046575778,171
395,9.310613257467592,13.921108831377882,-1,-0.0676899047260946,172
396,9.224145780068879,13.54258578280218,-1,-0.09731698941627265,172
397,9.228691504958517,13.280491777583403,0,0.0013398553501779986,172
398,9.275826855147532,13.275237748361269,1,0.05729378641899885,172
399,9.280734151596262,13.014503995772586,0,0.007198480306906063,172
400,9.298484096222879,12.610093215346696,0,0.017749944626617165,172
401,9.33614472901851,11.993138515838911,0,0.0376606327956317,172
402,9.329934441712274,11.374127939829316,0,-0.00621028730623685,173
403,9.858498302565508,9.75276100525489,1,0.21377759577170785,175
404,9.90742430502317,9.528165678942454,0,-0.023652677911568887,176
405,9.931787378516134,8.16176533270678,0,0.02175664617911721,176
406,9.949214495195596,7.6822337307719275,0,0.017427116679462173,177
407,9.956704650305158,7.5022592989336925,0,0.007490155109561414,177
408,9.970247578239446,7.202297434812022,0,0.0036854324604913558,177
409,9.998408863227482,6.893204703845493,0,0.020841935658317823,178
410,10.249484246998755,6.836146343433295,1,0.2510753837712727,175
411,10.541302862498759,6.919717014364892,1,0.291818615500004,175
412,10.60813231955548,6.658352237550247,1,0.06682945705672161,174
413,10.607326888217097,6.876437413206153,0,-0.0008054313383834,174
414,10.6197638256928,7.412084544786197,0,0.012436937475703402,174
415,10.638938006819634,7.724614998681041,0,0.024260257896052906,174
416,10.670182987058348,8.461163334234328,0,0.02989624689240067,174
417,10.684206918900841,9.04681519380486,0,0.014023931842492843,175
418,10.702279076992092,9.35680782588098,0,0.0180721580912504,175
419,10.71874189349945,9.23398001428395,0,0.026558885063398208,175
420,10.749069030801884,9.369734324833557,0,0.030327137302434082,175
421,10.732084749533891,9.384696526284442,0,-0.018616856823909345,175
422,11.655637252591662,8.28726531656307,0,0.014149829483091736,175
423,11.626427436880247,8.059294485601795,0,-0.024814917115767443,175
424,11.624403878969428,8.309689430887547,0,-0.011394962440125056,173
425,11.62968786814778,8.505094433684663,0,0.005283989178352044,173
426,11.652615153339207,8.687146201243067,0,0.02292728519142706,173
427,11.646949279177115,8.591887523965736,0,-0.005665874162092521,173
428,11.981314421964184,8.49540160590722,1,0.3198445418846383,173
429,12.710341312050689,8.004836122467543,1,0.6073447173769271,170
430,12.943776703565579,7.725518342723507,1,0.2334353915148899,166
431,12.92258886452417,7.87251959373199,0,-0.021187839041408196,166
432,12.943021685598323,8.172945084626619,0,0.00044053848705338794,165
433,12.940801916801062,7.950769955088629,0,-0.003189227724648802,164
434,12.932923364404509,7.776752368592497,0,-0.007878552396553218,164
435,12.929773890512312,7.510395601379153,0,-0.0031494738921971077,164
436,12.910456790801646,7.387424910880264,0,-0.01931709971066553,164
437,12.900849835419335,7.437743852179463,0,-0.00960695538231171,163
438,12.92717497598659,7.422512099031666,0,0.026325140567255545,163
439,13.104638950784947,7.233287724323795,1,0.17746397479835707,163
440,13.601703569984501,6.925180798612836,1,0.5858671539704723,163
441,14.160015915780871,6.2436635680151,1,0.4165552291516601,162
442,14.271728748422754,5.911998383727169,1,0.11171283264188325,162
443,14.323021791413673,6.0114095237987355,1,0.059725214031931984,163
444,14.30448459235608,6.1400714244552965,0,-0.023487835108749522,163
445,14.303883750365854,6.38210932195687,0,-0.0006008419902254758,163
446,14.39629499912135,6.861814959262583,0,0.048111942600222335,161
447,14.437338304207602,7.042109154914423,0,0.041043305086251536,159
448,14.433654051166002,7.24394858888523,0,-0.0036842530415999164,158
449,14.614225097556536,7.31205242072572,1,0.22968369535062116,164
450,14.955424402715662,7.144351862182574,1,0.43008101203442806,162
451,15.186303489343114,6.883147517817998,1,0.15515194856581438,163
452,15.159252141696923,6.667116619184097,0,-0.027051347646191104,163
453,15.143411790717646,6.826520571298079,0,-0.015840350979276607,166
454,15.17927388343873,6.886350576133814,0,0.03586209272108398,164
455,15.22222523019382,6.942655277022749,0,0.04295134675508905,163
456,15.227215361686051,6.864565033687274,0,0.004990131492231598,163
457,15.198387856007974,6.801710606521847,0,-0.028827505678076903,164
458,15.431652191241662,6.623659366797614,1,0.1313383619847439,164
459,16.03711362643224,6.480393123146492,1,0.6054614351905787,164
460,16.723160664960442,6.075635937340896,1,0.6860470385282014,165
461,16.89122146346376,6.0831823860599155,1,0.16806079850331912,163
462,16.944206447377503,6.030085066683069,1,0.052984983913741956,163
463,17.07228151179711,5.815984613873199,1,0.1023560335480802,164
464,17.56608773061535,5.520857614602981,1,0.43587738888778205,164
465,17.753826245427792,5.202997274166008,1,0.18773851481244108,166
466,17.78025501577591,4.936435969097646,1,0.053608867566723006,166
467,17.787504501990377,4.805107260511462,0,-0.0019940408348873007,166
468,17.789962962345477,4.836762794881686,0,0.0024584603551005557,166
469,17.823777423502307,4.924352290121441,0,0.02119414807853559,166
470,17.819905578399066,4.9254248788499115,0,0.004503704073290038,166
471,17.899676157852596,4.7106862794283195,1,0.0806263845605848,166
472,18.455658559989214,4.53732580384826,1,0.5559824021366175,166
473,19.474322895191158,4.535599145743217,1,1.0186643352019438,166
474,19.858356220562698,4.10051570202005,1,0.38403332537154,163
475,19.940887063840815,3.9683001568403955,1,0.08253084327811777,163
476,20.000799586252192,4.2723229198748784,0,0.012639732058758568,163
477,20.016390996638496,4.383813833749024,0,0.020439043347170838,162
478,20.03812842348147,4.493766221537481,0,0.021737426842975083,162
479,20.00360203859133,4.530270413716122,0,-0.026982870483028165,164
480,20.04645987548599,4.491894743580917,0,0.04906766962522369,163
481,20.51228933203834,4.389682427173439,1,0.4658294565523491,163
482,21.394796147173576,4.369413227101429,1,0.8825068151352369,161
483,22.07292247623401,4.234926819065996,1,0.6781263290604329,157
484,22.2072886188429,4.1057828134323415,1,0.13436614260889002,158
485,22.203361265678673,4.261754125382007,0,0.018235215772190116,158
486,22.253871298355858,4.406984053004737,1,0.05051003267718457,158
487,22.30349620161024,4.5259954416938974,0,0.04962490325438296,158
488,22.34814440187198,4.61981254615761,0,0.0446482002617401,158
489,22.356039563075345,4.669603856991756,0,0.007895161203364864,160
490,22.32998922947332,4.700808361901835,0,-0.026050333602025688,158
491,22.3942853272389,4.687281665754986,0,0.04972223836123746,158
492,23.454152403971566,4.524035302596689,1,0.9775268648321394,160
493,25.754264612756867,2.5815373900217504,1,0.14833553774930053,149
494,25.80560623708592,2.3986074802054866,1,0.05134162432905498,148
495,25.85827658973032,3.30331467388219,1,0.05267035264439812,147
496,25.90767281191657,4.73808777743405,0,0.049396222186249616,150
497,25.878018049028558,3.123387403638698,-1,-0.05448510195715883,143
498,25.80411743364048,2.93222401242426,-1,-0.08934924996572491,144
499,26.00391485197694,2.9096752194360924,1,0.19979741833645903,146
500,27.065889582750945,2.4563562887989927,1,0.9358417709987741,146
501,27.993090280407944,2.0472185164796834,1,1.1355262520961986,147
502,29.120928536397184,1.731674278064825,1,0.8913958668016484,150
503,29.491831352957487,1.5155355831838182,1,0.370902816560303,151
